round,rank,shpNm,sido,sigungu,addr,autoManual,lat,lot,ltShpId
1154,1,로또복권,대구,군위군,대구 군위군  중앙길 32,자동,36.231366,128.56747,14710181
1155,1,운수대통가판점,서울,성동구,서울 성동구  왕십리로 327,자동,37.562394,127.03322,11100946
1155,1,가로판매소,서울,구로구,서울 구로구  새말로 117-24 (신도림역2번출구)(구로동),수동,37.507856,126.89188,11101663
1155,1,다온복권방,부산,금정구,부산 금정구  부곡로 122 좌측 복권판매점,자동,35.226658,129.092,12640090
1155,1,씨스페이스 로또명당점,대전,서구,대전 서구  관저로129번길 3,수동,36.299119,127.33612,13010049
1155,1,한꿈복권방,울산,중구,울산 중구  번영로 586,자동,35.568772,129.34587,13100057
1155,1,자매점,경기,파주시,경기 파주시  문화로 95 1층,자동,37.762697,126.77473,14141580
1155,1,신불당로또,충남,천안시 서북구,충남 천안시 서북구  불당21로 40 501동 지1층 B143호,자동,36.813257,127.10448,14430011
1156,1,정원복권방,서울,도봉구,서울 도봉구  도봉로 468 1층 101-3호,자동,37.647375,127.03441,11110573
1156,1,꾸미로또복권,서울,강북구,서울 강북구  솔샘로67길 118 1층,수동,37.622311,127.02696,11141094
1156,1,꾸미로또복권,서울,강북구,서울 강북구  솔샘로67길 118 1층,수동,37.622311,127.02696,11141094
1156,1,꾸미로또복권,서울,강북구,서울 강북구  솔샘로67길 118 1층,수동,37.622311,127.02696,11141094
1156,1,꾸미로또복권,서울,강북구,서울 강북구  솔샘로67길 118 1층,수동,37.622311,127.02696,11141094
1156,1,꾸미로또복권,서울,강북구,서울 강북구  솔샘로67길 118 1층,수동,37.622311,127.02696,11141094
1156,1,행운의집,서울,강동구,서울 강동구  구천면로 220,자동,37.540627,127.12939,11190006
1156,1,중앙동역 나들가게24,부산,중구,부산 중구  중앙대로 96 흥우빌딩1층 나들가게편의점,수동,35.106275,129.03657,12690036
1156,1,영웅시대,부산,기장군,부산 기장군  반룡로 182 복권판매점,수동,35.339434,129.26296,12640509
1156,1,대전우표사,대전,동구,대전 동구  중앙로204번길 16-1,자동,36.329992,127.432,13000156
1156,1,대박명당,울산,북구,울산 북구  매곡로 93-2,자동,35.641191,129.35442,13140064
1156,1,대박행진 복권랜드,경기,파주시,경기 파주시  금빛로 22 금촌프라자107호,자동,37.751653,126.76692,14100741
1156,1,희망을주는사람,경기,용인시 처인구,경기 용인시 처인구  양지로 111 1층 상가,수동,37.23453,127.28051,14110114
1156,1,행운을주는로또판매점,경기,안산시 단원구,경기 안산시 단원구  초지로 90 태영프라자111호,수동,37.306737,126.81511,14110435
1156,1,담꾹 구리수택점,경기,구리시,경기 구리시  안골로 101,수동,37.597643,127.14244,14141125
1156,1,로또명당인주점,충남,아산시,충남 아산시  서해로 519-2,자동,36.877624,126.89693,14410015
1156,1,터미널,전남,진도군,전남 진도군  남문길 5 진도공용버스터미널,자동,34.47865,126.261573,14640214
1156,1,행운복권,전남,무안군,전남 무안군  영산로 1693 1층,자동,34.90968,126.42971,14640117
1156,1,칠복복권방,경북,경주시,경북 경주시  입실로 68 1층,반자동,35.714399,129.32461,14740072
1156,1,이마트24 마산만복점,경남,창원시 마산회원구,경남 창원시 마산회원구  합성옛길 152,자동,35.238216,128.58395,14890051
1156,1,수경볼트로또,경남,양산시,경남 양산시  고연로 283 복권판매점,자동,35.431378,129.17864,14840314
1157,1,예지행복,서울,양천구,서울 양천구  월정로 59 가동 101호,반자동,37.524852,126.84131,11140652
1157,1,NBA(엔비에이),인천,중구,인천 중구  신도시남로142번길 6 1동 1층 128호,자동,37.49342,126.49148,12840001
1157,1,당하복권명당,인천,서구,인천 서구  서곶로 788,자동,37.58812,126.67535,12840048
1157,1,돈돈복권방,대전,서구,대전 서구  계룡로 560,자동,36.342236,127.38582,13090021
1157,1,천하명당안산,경기,안산시 상록구,경기 안산시 상록구  수인로 2020 103호,수동,37.363552,126.87625,14110443
1157,1,복권명당,경기,안산시 단원구,경기 안산시 단원구  선부로 258 102호,수동,37.341156,126.82365,14190111
1157,1,명당복권방,경기,남양주시,경기 남양주시  창현로 7,수동,37.650239,127.30629,14110369
1157,1,팬시코아,경기,남양주시,경기 남양주시  퇴계원로 46-1,수동,37.650974,127.14217,14100695
1157,1,행운 복권,강원,동해시,강원 동해시  임항로 55 상가동 202-5 가나호(부곡동삼정2차아파트),반자동,37.539054,129.10777,14240089
1157,1,돈방석,전북,전주시 완산구,전북 전주시 완산구  서신로 35,자동,35.828547,127.115581,14510035
1157,1,중앙복권,전남,신안군,전남 신안군  구영2길 74 1층,자동,34.886765,126.044316,14640243
1157,1,제일복권,제주,제주시,제주 제주시  서광로 257,자동,33.500111,126.524,14990004
1158,1,로또킹,서울,영등포구,서울 영등포구  영중로 2 1층(영등포동3가),자동,37.516741,126.90673,11100959
1158,1,행운명당,서울,양천구,서울 양천구  신월로 302 1층,수동,37.521081,126.85442,11140648
1158,1,한경종합광고,서울,송파구,서울 송파구  백제고분로 198,반자동,37.503813,127.089,11100034
1158,1,데이앤나잇,서울,성북구,서울 성북구  종암로 132 종암우림카이저팰리스 1층 101호,자동,37.601919,127.03351,11100683
1158,1,마카로또,서울,서초구,서울 서초구  서초대로 279 1층,자동,37.493481,127.01213,11141313
1158,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1158,1,로또판매점,부산,사하구,부산 사하구  승학로284번길 42,자동,35.102422,128.99779,12600097
1158,1,대박복권방,인천,서구,인천 서구  길주로 106 1층 (석남동),자동,37.506198,126.673602,12840302
1158,1,대박복권방,광주,동구,광주 동구  남문로 561 대박복권방,반자동,35.121107,126.93298,12990019
1158,1,온천로또방,대전,유성구,대전 유성구  계룡로 92 1층 101-3호,자동,36.353474,127.34059,13040057
1158,1,행운을주는로또판매점,경기,안산시 단원구,경기 안산시 단원구  초지로 90 태영프라자111호,자동,37.306737,126.81511,14110435
1158,1,메가마트,경기,시흥시,경기 시흥시  정왕대로 64 메가쇼핑몰1층123호,수동,37.35425,126.72352,14100294
1158,1,메가마트,경기,시흥시,경기 시흥시  정왕대로 64 메가쇼핑몰1층123호,수동,37.35425,126.72352,14100294
1158,1,설악복권방,경기,가평군,경기 가평군  신천중앙로 80 1층 복권방,수동,37.671461,127.49055,14130227
1158,1,드림복권방,충북,청주시 흥덕구,충북 청주시 흥덕구  내수동로42번길 4,자동,36.63258,127.45195,14340167
1158,1,안면대박복권방,충남,태안군,충남 태안군  안면대로 2649 2동 2호,자동,36.766157,126.28594,14440319
1158,1,로또로복권,전북,전주시 완산구,전북 전주시 완산구  모악로 4729,자동,35.791546,127.131295,14540105
1158,1,대광복권방,전남,화순군,전남 화순군  칠충로 55 대광그린상가동 1층109호,자동,35.055482,126.977122,14610073
1158,1,나눔로또편의점,전남,광양시,전남 광양시  공영로 90,자동,34.935658,127.69904,14600079
1158,1,비산강변파라디아복권,경북,구미시,경북 구미시  신비로 95 A동103호(공단동강변파리디아),수동,36.120708,128.37213,14710047
1158,1,탑로또,경남,거제시,경남 거제시  거제중앙로 1787 서원탑훼밀리마트고현점 내(계룡온천옆),수동,34.878421,128.62816,14840035
1159,1,금나와라뚝딱,서울,성북구,서울 성북구  오패산로 57 1층,반자동,37.607333,127.03621,11140616
1159,1,교통카드,서울,서초구,서울 서초구  강남대로 517,수동,37.508098,127.022252,11101007
1159,1,드림로또,서울,서초구,서울 서초구  신반포로 194 쇼케이스12호,반자동,37.505509,127.007038,11100995
1159,1,그랜드마트앞가판점,서울,마포구,서울 마포구  신촌로 94,자동,37.554991,126.93599,11101668
1159,1,서울복권명당,서울,강북구,서울 강북구  삼양로 194 1층,수동,37.621186,127.02073,11140761
1159,1,오륜,부산,금정구,부산 금정구  체육공원로 591 복권판매점,수동,35.293456,129.11123,12640081
1159,1,복권명당,대구,동구,대구 동구  경안로 751,수동,35.86925,128.71347,12700101
1159,1,버스매표소,인천,부평구,인천 부평구  부평대로 3 가판,자동,37.491828,126.72272,12800200
1159,1,온천로또방,대전,유성구,대전 유성구  계룡로 92 1층 101-3호,수동,36.353474,127.34059,13040057
1159,1,하늘로또,경기,여주시,경기 여주시  세종로475번길 2 1층,수동,37.257895,127.64641,14142679
1159,1,1등 되는날,경기,안성시,경기 안성시  기업단지로 2 1층,수동,36.999329,127.16318,14100119
1159,1,홈플러스선부점로또판매,경기,안산시 단원구,경기 안산시 단원구  삼일로 316,자동,37.333821,126.8121,14110422
1159,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구  원선1로 38 101호,수동,37.32648,126.80352,14100745
1159,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구  원선1로 38 101호,수동,37.32648,126.80352,14100745
1159,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구  원선1로 38 101호,수동,37.32648,126.80352,14100745
1159,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구  원선1로 38 101호,수동,37.32648,126.80352,14100745
1159,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구  원선1로 38 101호,수동,37.32648,126.80352,14100745
1159,1,두근두근로또복권,경기,고양시 일산동구,경기 고양시 일산동구  일산로 453 1층 106호,수동,37.673713,126.77626,14142344
1159,1,행복복권방,충북,청주시 흥덕구,충북 청주시 흥덕구  풍년로 26,자동,36.616212,127.44083,14340041
1159,1,대박로또,충남,천안시 서북구,충남 천안시 서북구  성환2로 45,자동,36.911822,127.13013,14430009
1159,1,나눔로또,경남,함안군,경남 함안군  용산1길 33 1층,수동,35.308923,128.51693,14840057
1159,1,경일통신,경남,창원시 마산회원구,경남 창원시 마산회원구  북성로 340,자동,35.233815,128.5606,14800170
1159,1,똥꿈로또,경남,진주시,경남 진주시  신안로 102,자동,35.187218,128.07083,14840619
1160,1,천하명당복권,대구,북구,대구 북구  칠곡중앙대로 545,자동,35.944288,128.55065,12700075
1160,1,열정복권,광주,북구,광주 북구  하남대로 821 1층,자동,35.171238,126.88249,12940148
1160,1,8888로또,대전,서구,대전 서구  월평북로 77,자동,36.362462,127.37688,13040144
1160,1,한꿈복권방,울산,중구,울산 중구  번영로 586,자동,35.568772,129.34587,13100057
1160,1,로또대박,세종,,세종   장척로 571,수동,36.499294,127.22131,13240020
1160,1,버스표가판점,경기,안양시 만안구,경기 안양시 만안구  안양로 366,수동,37.404013,126.91747,14100597
1160,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구  원선1로 38 101호,자동,37.32648,126.80352,14100745
1160,1,장미슈퍼,충남,부여군,충남 부여군  계백로 265 부여군청 로터리 부근,자동,36.276375,126.90941,14410085
1160,1,터미널복권방,전북,정읍시,전북 정읍시  연지8길 6,자동,35.572332,126.84496,14590043
1160,1,좋은사람들로또,전남,보성군,전남 보성군  현충로 85,자동,34.767391,127.08104,14630011
1160,1,로그인복권방,경북,구미시,경북 구미시  상사동로 149-4 사곡동,반자동,36.098003,128.35864,14740172
1160,1,무지개로또복권,경남,양산시,경남 양산시  덕계2길 17 좌측 복권판매점,자동,35.370678,129.14646,14840319
1161,1,신일,서울,강서구,서울 강서구  까치산로 177 1층 101호,자동,37.553062,126.85334,11110012
1161,1,드림복권방,인천,연수구,인천 연수구  아트센터대로168번길 100 G동 180호(송도동한라 웨스턴파크 송도),자동,37.405178,126.62886,12840524
1161,1,복권왕국,인천,부평구,인천 부평구  부흥로 359 1층,자동,37.498195,126.73194,12890030
1161,1,대박신화복권판매점,인천,미추홀구,인천 미추홀구  인하로 267,수동,37.448309,126.67779,12840509
1161,1,동행로또복권판매,인천,동구,인천 동구  화도진로 33-1 1층,자동,37.475685,126.63411,12840241
1161,1,이마트24중울산점,울산,중구,울산 중구  옥골샘4길 21,수동,35.557122,129.32378,13100061
1161,1,복권나라,경기,오산시,경기 오산시  성호대로93번길 27,수동,37.151313,127.07148,14100783
1161,1,느낌 복권판매점,경기,안산시 상록구,경기 안산시 상록구  용신로 328,자동,37.301681,126.85822,14142628
1161,1,대선세무경영사무소,경기,안산시 상록구,경기 안산시 상록구  석호로 189 101호,수동,37.295924,126.85253,14110441
1161,1,종합복권슈퍼,경기,시흥시,경기 시흥시  마유로 336 정일빌딩104,자동,37.345744,126.73558,14190102
1161,1,종합복권슈퍼,경기,시흥시,경기 시흥시  마유로 336 정일빌딩104,자동,37.345744,126.73558,14190102
1161,1,46중통 로또판매점,경기,시흥시,경기 시흥시  중심상가로 39 106호,수동,37.352854,126.7229,14141377
1161,1,대길복권,경기,수원시 장안구,경기 수원시 장안구  서부로 2129-1 1층 (율전동),자동,37.298745,126.97129,14141809
1161,1,세븐복권,충북,증평군,충북 증평군  초중6길 19 1층(세븐일레븐 내),수동,36.776863,127.569044,14340295
1161,1,복조리복권방,전북,장수군,전북 장수군  장계천변길 55-4,자동,35.730926,127.58346,14510111
1161,1,로또복권 포항IC점,경북,포항시 북구,경북 포항시 북구  새마을로 340 세븐일레븐 옆,자동,36.045916,129.32791,14740132
1162,1,서울복권방,서울,중랑구,서울 중랑구  동일로 809-1,수동,37.602704,127.07898,11100559
1162,1,오케이상사,서울,서초구,서울 서초구  신반포로 176 센트럴시티내100호매점,자동,37.505552,127.003566,11141739
1162,1,엔마트,서울,동대문구,서울 동대문구  장한로31길 10,수동,37.575428,127.07129,11100527
